Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Profit Ratio,BeforeToday,Variance from Budget Sales,% to Budget Sales,header-trend,header-Variance,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Line,Product Type,Product,Profit,Sales,State,Total Expenses,Type,header-YoY % Change
225,$30,$50,$30,$80,$39,28.85%,True,30.00%,130.00%,YTD by Month,Variance from Plan,7/1/2012,380,$65,Small Market,South,$12,1,Beans,Espresso,Caffe Mocha,$30,$104,Louisiana,$35,Regular,YoY % +/-
505,$50,$70,$0,$120,$59,-0.71%,True,17.50%,117.50%,YTD by Month,Variance from Plan,7/1/2012,338,$82,Small Market,South,$53,1,Beans,Espresso,Caffe Mocha,($1),$141,New Mexico,$83,Regular,YoY % +/-
918,$10,$20,$20,$30,$18,20.45%,True,46.67%,146.67%,YTD by Month,Variance from Plan,7/1/2012,486,$26,Small Market,South,$5,1,Beans,Espresso,Caffe Mocha,$9,$44,Oklahoma,$17,Regular,YoY % +/-
971,$40,$70,$20,$110,$39,-10.53%,True,-13.64%,86.36%,YTD by Month,Variance from Plan,7/1/2012,517,$56,Small Market,West,$36,1,Beans,Coffee,Amaretto,($10),$95,Oregon,$66,Regular,YoY % +/-
435,$70,$90,$60,$160,$60,24.24%,True,-17.50%,82.50%,YTD by Month,Variance from Plan,7/1/2012,"1,070",$72,Small Market,West,$18,1,Beans,Coffee,Amaretto,$32,$132,Utah,$40,Regular,YoY % +/-
775,$40,$60,$20,$100,$36,-1.22%,True,-18.00%,82.00%,YTD by Month,Variance from Plan,7/1/2012,252,$46,Small Market,West,$13,1,Beans,Coffee,Colombian,($1),$82,Nevada,$47,Regular,YoY % +/-
971,$40,$70,$20,$110,$39,0.00%,True,-14.55%,85.45%,YTD by Month,Variance from Plan,7/1/2012,478,$55,Small Market,West,$12,1,Beans,Coffee,Colombian,$0,$94,Oregon,$55,Regular,YoY % +/-
801,$50,$70,$40,$120,$43,16.00%,True,-16.67%,83.33%,YTD by Month,Variance from Plan,7/1/2012,388,$57,Small Market,West,$14,1,Beans,Coffee,Colombian,$16,$100,Utah,$41,Regular,YoY % +/-
425,$100,$160,$120,$260,$86,35.55%,True,-18.85%,81.15%,YTD by Month,Variance from Plan,7/1/2012,463,$125,Small Market,West,$27,1,Beans,Coffee,Colombian,$75,$211,Washington,$50,Regular,YoY % +/-
702,$0,$40,$30,$40,$0,74.42%,True,7.50%,107.50%,YTD by Month,Variance from Plan,7/1/2012,559,$43,Small Market,West,$0,1,Beans,Espresso,Caffe Latte,$32,$43,Nevada,$11,Regular,YoY % +/-
971,$40,$70,$30,$110,$51,10.43%,True,4.55%,104.55%,YTD by Month,Variance from Plan,7/1/2012,419,$64,Small Market,West,$19,1,Beans,Espresso,Caffe Latte,$12,$115,Oregon,$52,Regular,YoY % +/-
801,$30,$60,$50,$90,$39,37.50%,True,6.67%,106.67%,YTD by Month,Variance from Plan,7/1/2012,845,$57,Small Market,West,$10,1,Beans,Espresso,Caffe Latte,$36,$96,Utah,$21,Regular,YoY % +/-
206,$40,$70,$50,$110,$50,31.30%,True,4.55%,104.55%,YTD by Month,Variance from Plan,7/1/2012,587,$65,Small Market,West,$16,1,Beans,Espresso,Caffe Latte,$36,$115,Washington,$29,Regular,YoY % +/-
775,$20,$30,$20,$50,$25,27.87%,True,22.00%,122.00%,YTD by Month,Variance from Plan,7/1/2012,854,$36,Small Market,West,$7,1,Beans,Espresso,Caffe Mocha,$17,$61,Nevada,$19,Regular,YoY % +/-
503,$40,$60,$30,$100,$47,18.18%,True,10.00%,110.00%,YTD by Month,Variance from Plan,7/1/2012,420,$63,Small Market,West,$15,1,Beans,Espresso,Caffe Mocha,$20,$110,Oregon,$43,Regular,YoY % +/-
801,$40,$60,$40,$100,$46,30.19%,True,6.00%,106.00%,YTD by Month,Variance from Plan,7/1/2012,587,$60,Small Market,West,$15,1,Beans,Espresso,Caffe Mocha,$32,$106,Utah,$28,Regular,YoY % +/-
206,$50,$70,$20,$120,$59,13.53%,True,10.83%,110.83%,YTD by Month,Variance from Plan,7/1/2012,403,$74,Small Market,West,$22,1,Beans,Espresso,Caffe Mocha,$18,$133,Washington,$56,Regular,YoY % +/-
319,$250,$340,$240,$590,$291,38.05%,True,14.92%,114.92%,YTD by Month,Variance from Plan,7/1/2012,"1,742",$387,Small Market,Central,$96,1,Leaves,Herbal Tea,Chamomile,$258,$678,Iowa,$129,Decaf,YoY % +/-
816,$50,$70,$10,$120,$59,-0.71%,True,17.50%,117.50%,YTD by Month,Variance from Plan,7/1/2012,338,$82,Small Market,Central,$53,1,Leaves,Herbal Tea,Chamomile,($1),$141,Missouri,$83,Decaf,YoY % +/-
920,$30,$60,$40,$90,$39,27.88%,True,15.56%,115.56%,YTD by Month,Variance from Plan,7/1/2012,380,$65,Small Market,Central,$12,1,Leaves,Herbal Tea,Chamomile,$29,$104,Wisconsin,$36,Decaf,YoY % +/-
319,$130,$200,$150,$330,$154,39.89%,True,13.94%,113.94%,YTD by Month,Variance from Plan,7/1/2012,833,$222,Small Market,Central,$49,1,Leaves,Herbal Tea,Lemon,$150,$376,Iowa,$72,Decaf,YoY % +/-
417,$100,$40,$0,$140,$120,-7.10%,True,20.71%,120.71%,YTD by Month,Variance from Plan,7/1/2012,"1,334",$49,Small Market,Central,$37,1,Leaves,Herbal Tea,Lemon,($12),$169,Missouri,$61,Decaf,YoY % +/-
262,$50,$70,$60,$120,$59,40.28%,True,20.00%,120.00%,YTD by Month,Variance from Plan,7/1/2012,870,$85,Small Market,Central,$16,1,Leaves,Herbal Tea,Lemon,$58,$144,Wisconsin,$27,Decaf,YoY % +/-
959,$50,$80,$40,$130,$76,18.93%,True,30.00%,130.00%,YTD by Month,Variance from Plan,7/1/2012,613,$93,Small Market,East,$28,1,Leaves,Herbal Tea,Lemon,$32,$169,Connecticut,$61,Decaf,YoY % +/-
603,$20,$40,$10,$60,$36,0.00%,True,36.67%,136.67%,YTD by Month,Variance from Plan,7/1/2012,252,$46,Small Market,East,$13,1,Leaves,Herbal Tea,Lemon,$0,$82,New Hampshire,$46,Decaf,YoY % +/-
959,$40,$60,$40,$100,$60,25.00%,True,32.00%,132.00%,YTD by Month,Variance from Plan,7/1/2012,"1,070",$72,Small Market,East,$18,1,Leaves,Herbal Tea,Mint,$33,$132,Connecticut,$39,Decaf,YoY % +/-
318,$40,$60,$40,$100,$46,30.19%,True,6.00%,106.00%,YTD by Month,Variance from Plan,7/1/2012,587,$60,Small Market,South,$15,1,Leaves,Herbal Tea,Chamomile,$32,$106,Louisiana,$28,Decaf,YoY % +/-
505,$20,$30,$20,$50,$25,27.87%,True,22.00%,122.00%,YTD by Month,Variance from Plan,7/1/2012,854,$36,Small Market,South,$7,1,Leaves,Herbal Tea,Chamomile,$17,$61,New Mexico,$19,Decaf,YoY % +/-
405,$50,$80,$30,$130,$59,14.29%,True,2.31%,102.31%,YTD by Month,Variance from Plan,7/1/2012,403,$74,Small Market,South,$22,1,Leaves,Herbal Tea,Chamomile,$19,$133,Oklahoma,$55,Decaf,YoY % +/-
318,$70,$90,$40,$160,$76,18.34%,True,5.62%,105.63%,YTD by Month,Variance from Plan,7/1/2012,613,$93,Small Market,South,$28,1,Leaves,Herbal Tea,Lemon,$31,$169,Louisiana,$62,Decaf,YoY % +/-
505,$30,$40,$20,$70,$34,13.33%,True,7.14%,107.14%,YTD by Month,Variance from Plan,7/1/2012,"1,010",$41,Small Market,South,$10,1,Leaves,Herbal Tea,Lemon,$10,$75,New Mexico,$31,Decaf,YoY % +/-
405,$110,$180,$60,$290,$124,10.77%,True,2.41%,102.41%,YTD by Month,Variance from Plan,7/1/2012,717,$173,Small Market,South,$112,1,Leaves,Herbal Tea,Lemon,$32,$297,Oklahoma,$141,Decaf,YoY % +/-
775,$130,$210,$70,$340,$162,11.63%,True,13.82%,113.82%,YTD by Month,Variance from Plan,7/1/2012,943,$225,Small Market,West,$147,1,Leaves,Herbal Tea,Chamomile,$45,$387,Nevada,$180,Decaf,YoY % +/-
503,$20,$40,$40,$60,$30,32.43%,True,23.33%,123.33%,YTD by Month,Variance from Plan,7/1/2012,829,$44,Small Market,West,$8,1,Leaves,Herbal Tea,Chamomile,$24,$74,Oregon,$20,Decaf,YoY % +/-
435,$50,$80,$60,$130,$61,31.79%,True,16.15%,116.15%,YTD by Month,Variance from Plan,7/1/2012,329,$90,Small Market,West,$19,1,Leaves,Herbal Tea,Chamomile,$48,$151,Utah,$42,Decaf,YoY % +/-
425,$70,$120,$80,$190,$90,33.33%,True,18.42%,118.42%,YTD by Month,Variance from Plan,7/1/2012,"1,148",$135,Small Market,West,$29,1,Leaves,Herbal Tea,Chamomile,$75,$225,Washington,$60,Decaf,YoY % +/-
775,$200,$290,$200,$490,$238,36.68%,True,15.71%,115.71%,YTD by Month,Variance from Plan,7/1/2012,"1,190",$329,Small Market,West,$78,1,Leaves,Herbal Tea,Lemon,$208,$567,Nevada,$121,Decaf,YoY % +/-
503,$30,$50,$30,$80,$41,28.72%,True,17.50%,117.50%,YTD by Month,Variance from Plan,7/1/2012,592,$53,Small Market,West,$13,1,Leaves,Herbal Tea,Lemon,$27,$94,Oregon,$26,Decaf,YoY % +/-
435,$50,$90,$60,$140,$64,27.50%,True,14.29%,114.29%,YTD by Month,Variance from Plan,7/1/2012,467,$96,Small Market,West,$21,1,Leaves,Herbal Tea,Lemon,$44,$160,Utah,$52,Decaf,YoY % +/-
509,$30,$50,$50,$80,$40,37.37%,True,23.75%,123.75%,YTD by Month,Variance from Plan,7/1/2012,843,$59,Small Market,West,$11,1,Leaves,Herbal Tea,Lemon,$37,$99,Washington,$22,Decaf,YoY % +/-
775,$130,$200,$150,$330,$154,39.89%,True,13.94%,113.94%,YTD by Month,Variance from Plan,7/1/2012,833,$222,Small Market,West,$49,1,Leaves,Herbal Tea,Mint,$150,$376,Nevada,$72,Decaf,YoY % +/-
801,$100,$40,($10),$140,$120,-7.10%,True,20.71%,120.71%,YTD by Month,Variance from Plan,7/1/2012,"1,334",$49,Small Market,West,$37,1,Leaves,Herbal Tea,Mint,($12),$169,Utah,$61,Decaf,YoY % +/-
515,$220,$240,$150,$460,$266,31.39%,True,15.65%,115.65%,YTD by Month,Variance from Plan,7/1/2012,"1,819",$266,Small Market,Central,$74,1,Leaves,Tea,Darjeeling,$167,$532,Iowa,$99,Regular,YoY % +/-
636,$30,$60,$30,$90,$44,16.50%,True,14.44%,114.44%,YTD by Month,Variance from Plan,7/1/2012,258,$59,Small Market,Central,$14,1,Leaves,Tea,Darjeeling,$17,$103,Missouri,$42,Regular,YoY % +/-
920,$30,$40,$10,$70,$36,23.33%,True,28.57%,128.57%,YTD by Month,Variance from Plan,7/1/2012,462,$54,Small Market,Central,$11,1,Leaves,Tea,Darjeeling,$21,$90,Wisconsin,$33,Regular,YoY % +/-
319,$230,$290,$170,$520,$270,32.72%,True,15.77%,115.77%,YTD by Month,Variance from Plan,7/1/2012,"1,834",$332,Small Market,Central,$102,1,Leaves,Tea,Earl Grey,$197,$602,Iowa,$135,Regular,YoY % +/-
816,$30,$40,$0,$70,$40,1.12%,True,27.14%,127.14%,YTD by Month,Variance from Plan,7/1/2012,219,$49,Small Market,Central,$15,1,Leaves,Tea,Earl Grey,$1,$89,Missouri,$48,Regular,YoY % +/-
608,$40,$50,$0,$90,$47,-5.31%,True,25.56%,125.56%,YTD by Month,Variance from Plan,7/1/2012,622,$66,Small Market,Central,$42,1,Leaves,Tea,Earl Grey,($6),$113,Wisconsin,$72,Regular,YoY % +/-
816,$30,$40,$0,$70,$36,0.00%,True,17.14%,117.14%,YTD by Month,Variance from Plan,7/1/2012,252,$46,Small Market,Central,$13,1,Leaves,Tea,Green Tea,$0,$82,Missouri,$46,Regular,YoY % +/-
203,$30,$60,$50,$90,$35,36.78%,True,-3.33%,96.67%,YTD by Month,Variance from Plan,7/1/2012,894,$52,Small Market,East,$9,1,Leaves,Tea,Darjeeling,$32,$87,Connecticut,$20,Regular,YoY % +/-
603,$20,$40,$30,$60,$25,27.87%,True,1.67%,101.67%,YTD by Month,Variance from Plan,7/1/2012,854,$36,Small Market,East,$7,1,Leaves,Tea,Darjeeling,$17,$61,New Hampshire,$19,Regular,YoY % +/-
860,$20,$30,$20,$50,$20,29.41%,True,2.00%,102.00%,YTD by Month,Variance from Plan,7/1/2012,814,$31,Small Market,East,$5,1,Leaves,Tea,Green Tea,$15,$51,Connecticut,$16,Regular,YoY % +/-
603,$0,$40,$30,$40,$0,72.09%,True,7.50%,107.50%,YTD by Month,Variance from Plan,7/1/2012,559,$43,Small Market,East,$0,1,Leaves,Tea,Green Tea,$31,$43,New Hampshire,$12,Regular,YoY % +/-
702,$190,$270,$190,$460,$291,38.05%,True,47.39%,147.39%,YTD by Month,Variance from Plan,7/1/2012,"1,742",$387,Small Market,West,$96,1,Leaves,Tea,Darjeeling,$258,$678,Nevada,$129,Regular,YoY % +/-
541,$10,$10,$10,$20,$18,20.45%,True,120.00%,220.00%,YTD by Month,Variance from Plan,7/1/2012,486,$26,Small Market,West,$5,1,Leaves,Tea,Darjeeling,$9,$44,Oregon,$17,Regular,YoY % +/-
435,$30,$60,$10,$90,$59,0.00%,True,56.67%,156.67%,YTD by Month,Variance from Plan,7/1/2012,338,$82,Small Market,West,$53,1,Leaves,Tea,Darjeeling,$0,$141,Utah,$82,Regular,YoY % +/-
509,$20,$50,$30,$70,$39,27.88%,True,48.57%,148.57%,YTD by Month,Variance from Plan,7/1/2012,380,$65,Small Market,West,$12,1,Leaves,Tea,Darjeeling,$29,$104,Washington,$36,Regular,YoY % +/-
775,$170,$190,$130,$360,$266,31.58%,True,47.78%,147.78%,YTD by Month,Variance from Plan,7/1/2012,"1,819",$266,Small Market,West,$74,1,Leaves,Tea,Earl Grey,$168,$532,Nevada,$98,Regular,YoY % +/-
503,$70,$120,$80,$190,$114,36.36%,True,50.53%,150.53%,YTD by Month,Variance from Plan,7/1/2012,822,$172,Small Market,West,$37,1,Leaves,Tea,Earl Grey,$104,$286,Oregon,$68,Regular,YoY % +/-
435,$20,$50,$30,$70,$44,16.50%,True,47.14%,147.14%,YTD by Month,Variance from Plan,7/1/2012,258,$59,Small Market,West,$14,1,Leaves,Tea,Earl Grey,$17,$103,Utah,$42,Regular,YoY % +/-
509,$20,$40,$30,$60,$36,22.22%,True,50.00%,150.00%,YTD by Month,Variance from Plan,7/1/2012,462,$54,Small Market,West,$11,1,Leaves,Tea,Earl Grey,$20,$90,Washington,$34,Regular,YoY % +/-
702,$170,($170),($250),$0,$270,-1400.00%,True,,,YTD by Month,Variance from Plan,7/1/2012,"5,230",($270),Small Market,West,$102,1,Leaves,Tea,Green Tea,($378),$27,Nevada,$135,Regular,YoY % +/-
503,$90,$130,$90,$220,$141,38.39%,True,52.73%,152.73%,YTD by Month,Variance from Plan,7/1/2012,692,$195,Small Market,West,$43,1,Leaves,Tea,Green Tea,$129,$336,Oregon,$66,Regular,YoY % +/-
435,$20,$40,$20,$60,$40,1.12%,True,48.33%,148.33%,YTD by Month,Variance from Plan,7/1/2012,219,$49,Small Market,West,$15,1,Leaves,Tea,Green Tea,$1,$89,Utah,$48,Regular,YoY % +/-
253,$30,$40,$0,$70,$47,-4.42%,True,61.43%,161.43%,YTD by Month,Variance from Plan,7/1/2012,622,$66,Small Market,West,$42,1,Leaves,Tea,Green Tea,($5),$113,Washington,$71,Regular,YoY % +/-
719,$130,$200,$160,$330,$132,44.58%,True,-2.12%,97.88%,YTD by Month,Variance from Plan,8/1/2012,994,$191,Major Market,Central,$36,1,Beans,Coffee,Decaf Irish Cream,$144,$323,Colorado,$47,Decaf,YoY % +/-
630,$160,$230,$170,$390,$154,39.89%,True,-3.59%,96.41%,YTD by Month,Variance from Plan,8/1/2012,817,$222,Major Market,Central,$49,1,Beans,Coffee,Decaf Irish Cream,$150,$376,Illinois,$72,Decaf,YoY % +/-
614,$30,$60,$10,$90,$37,-12.36%,True,-1.11%,98.89%,YTD by Month,Variance from Plan,8/1/2012,513,$52,Major Market,Central,$33,1,Beans,Coffee,Decaf Irish Cream,($11),$89,Ohio,$63,Decaf,YoY % +/-
719,$60,$90,$50,$150,$52,22.90%,True,-12.67%,87.33%,YTD by Month,Variance from Plan,8/1/2012,662,$79,Major Market,Central,$17,1,Beans,Espresso,Decaf Espresso,$30,$131,Colorado,$49,Decaf,YoY % +/-
847,$300,$320,$220,$620,$266,31.39%,True,-14.19%,85.81%,YTD by Month,Variance from Plan,8/1/2012,"1,797",$266,Major Market,Central,$74,1,Beans,Espresso,Decaf Espresso,$167,$532,Illinois,$99,Decaf,YoY % +/-
937,$50,$70,$20,$120,$49,7.34%,True,-9.17%,90.83%,YTD by Month,Variance from Plan,8/1/2012,414,$60,Major Market,Central,$18,1,Beans,Espresso,Decaf Espresso,$8,$109,Ohio,$52,Decaf,YoY % +/-
321,$110,$150,$100,$260,$116,36.82%,True,6.54%,106.54%,YTD by Month,Variance from Plan,8/1/2012,678,$161,Major Market,East,$35,1,Beans,Coffee,Decaf Irish Cream,$102,$277,Florida,$59,Decaf,YoY % +/-
850,$90,$130,$80,$220,$99,31.60%,True,5.00%,105.00%,YTD by Month,Variance from Plan,8/1/2012,565,$132,Major Market,East,$32,1,Beans,Espresso,Decaf Espresso,$73,$231,Florida,$59,Decaf,YoY % +/-
682,$60,$90,$70,$150,$52,32.50%,True,-20.00%,80.00%,YTD by Month,Variance from Plan,8/1/2012,554,$68,Major Market,South,$17,1,Beans,Coffee,Decaf Irish Cream,$39,$120,Texas,$29,Decaf,YoY % +/-
512,$80,$130,$110,$210,$100,42.86%,True,16.67%,116.67%,YTD by Month,Variance from Plan,8/1/2012,598,$145,Major Market,South,$28,1,Beans,Espresso,Decaf Espresso,$105,$245,Texas,$40,Decaf,YoY % +/-
626,$240,($40),($140),$200,$196,-82.53%,True,-17.00%,83.00%,YTD by Month,Variance from Plan,8/1/2012,"3,139",($30),Major Market,West,$64,1,Beans,Coffee,Decaf Irish Cream,($137),$166,California,$107,Decaf,YoY % +/-
707,$280,$370,$250,$650,$295,38.14%,True,5.69%,105.69%,YTD by Month,Variance from Plan,8/1/2012,"1,714",$392,Major Market,West,$97,1,Beans,Espresso,Decaf Espresso,$262,$687,California,$130,Decaf,YoY % +/-
720,$130,$180,$140,$310,$123,44.19%,True,-2.90%,97.10%,YTD by Month,Variance from Plan,8/1/2012,941,$178,Major Market,Central,$34,1,Beans,Coffee,Amaretto,$133,$301,Colorado,$45,Regular,YoY % +/-
234,$40,$70,$40,$110,$46,17.59%,True,-1.82%,98.18%,YTD by Month,Variance from Plan,8/1/2012,415,$62,Major Market,Central,$15,1,Beans,Coffee,Amaretto,$19,$108,Ohio,$43,Regular,YoY % +/-
719,$50,$70,$50,$120,$52,32.50%,True,0.00%,100.00%,YTD by Month,Variance from Plan,8/1/2012,554,$68,Major Market,Central,$17,1,Beans,Coffee,Colombian,$39,$120,Colorado,$29,Regular,YoY % +/-
847,$200,$290,$190,$490,$196,34.90%,True,-4.69%,95.31%,YTD by Month,Variance from Plan,8/1/2012,"1,167",$271,Major Market,Central,$64,1,Beans,Coffee,Colombian,$163,$467,Illinois,$108,Regular,YoY % +/-
234,$30,$50,$30,$80,$34,22.35%,True,6.25%,106.25%,YTD by Month,Variance from Plan,8/1/2012,428,$51,Major Market,Central,$10,1,Beans,Coffee,Colombian,$19,$85,Ohio,$32,Regular,YoY % +/-
720,$110,$170,$130,$280,$100,42.86%,True,-12.50%,87.50%,YTD by Month,Variance from Plan,8/1/2012,598,$145,Major Market,Central,$28,1,Beans,Espresso,Caffe Mocha,$105,$245,Colorado,$40,Regular,YoY % +/-
630,$340,$470,$340,$810,$295,38.14%,True,-15.19%,84.81%,YTD by Month,Variance from Plan,8/1/2012,"1,714",$392,Major Market,Central,$97,1,Beans,Espresso,Caffe Mocha,$262,$687,Illinois,$130,Regular,YoY % +/-
513,$160,$180,$120,$340,$145,27.84%,True,-14.41%,85.59%,YTD by Month,Variance from Plan,8/1/2012,"1,292",$146,Major Market,Central,$40,1,Beans,Espresso,Caffe Mocha,$81,$291,Ohio,$65,Regular,YoY % +/-
850,$100,$170,$120,$270,$114,36.36%,True,5.93%,105.93%,YTD by Month,Variance from Plan,8/1/2012,810,$172,Major Market,East,$37,1,Beans,Coffee,Colombian,$104,$286,Florida,$68,Regular,YoY % +/-
508,$40,$590,$560,$630,$52,84.79%,True,5.40%,105.40%,YTD by Month,Variance from Plan,8/1/2012,"-2,033",$612,Major Market,East,$17,1,Beans,Coffee,Colombian,$563,$664,Massachusetts,$49,Regular,YoY % +/-
845,$340,$520,$370,$860,$364,40.44%,True,5.81%,105.81%,YTD by Month,Variance from Plan,8/1/2012,"2,617",$546,Major Market,East,$127,1,Beans,Coffee,Colombian,$368,$910,New York,$178,Regular,YoY % +/-
941,$120,$190,$60,$310,$133,11.04%,True,2.26%,102.26%,YTD by Month,Variance from Plan,8/1/2012,705,$184,Major Market,East,$120,1,Beans,Espresso,Caffe Mocha,$35,$317,Florida,$149,Regular,YoY % +/-
339,$30,$70,$20,$100,$37,5.71%,True,5.00%,105.00%,YTD by Month,Variance from Plan,8/1/2012,540,$68,Major Market,East,$33,1,Beans,Espresso,Caffe Mocha,$6,$105,Massachusetts,$62,Regular,YoY % +/-
518,$160,($90),($260),$70,$173,-364.10%,True,11.43%,111.43%,YTD by Month,Variance from Plan,8/1/2012,"2,615",($95),Major Market,East,$156,1,Beans,Espresso,Caffe Mocha,($284),$78,New York,$189,Regular,YoY % +/-
413,$130,$150,$100,$280,$145,28.18%,True,3.93%,103.93%,YTD by Month,Variance from Plan,8/1/2012,"1,292",$146,Major Market,East,$40,1,Beans,Espresso,Regular Espresso,$82,$291,Massachusetts,$64,Regular,YoY % +/-
646,$250,$280,$190,$530,$266,32.97%,True,2.45%,102.45%,YTD by Month,Variance from Plan,8/1/2012,"1,319",$277,Major Market,East,$74,1,Beans,Espresso,Regular Espresso,$179,$543,New York,$98,Regular,YoY % +/-
979,$390,$450,$340,$840,$311,36.87%,True,-19.29%,80.71%,YTD by Month,Variance from Plan,8/1/2012,"1,296",$367,Major Market,South,$96,1,Beans,Coffee,Colombian,$250,$678,Texas,$117,Regular,YoY % +/-
430,$40,$70,$40,$110,$52,22.90%,True,19.09%,119.09%,YTD by Month,Variance from Plan,8/1/2012,-587,$79,Major Market,South,$17,1,Beans,Espresso,Caffe Latte,$30,$131,Texas,$49,Regular,YoY % +/-
682,$100,$150,$120,$250,$123,44.19%,True,20.40%,120.40%,YTD by Month,Variance from Plan,8/1/2012,941,$178,Major Market,South,$34,1,Beans,Espresso,Caffe Mocha,$133,$301,Texas,$45,Regular,YoY % +/-
562,$190,($90),($150),$100,$154,-159.77%,True,-13.00%,87.00%,YTD by Month,Variance from Plan,8/1/2012,"2,105",($67),Major Market,West,$49,1,Beans,Coffee,Amaretto,($139),$87,California,$72,Regular,YoY % +/-
650,$450,$680,$520,"$1,130",$364,40.44%,True,-19.47%,80.53%,YTD by Month,Variance from Plan,8/1/2012,"2,617",$546,Major Market,West,$127,1,Beans,Coffee,Colombian,$368,$910,California,$178,Regular,YoY % +/-
916,$250,$260,$170,$510,$266,31.39%,True,4.31%,104.31%,YTD by Month,Variance from Plan,8/1/2012,"1,797",$266,Major Market,West,$74,1,Beans,Espresso,Caffe Latte,$167,$532,California,$99,Regular,YoY % +/-
530,$160,$230,$60,$390,$173,12.14%,True,5.64%,105.64%,YTD by Month,Variance from Plan,8/1/2012,927,$239,Major Market,West,$156,1,Beans,Espresso,Caffe Mocha,$50,$412,California,$189,Regular,YoY % +/-
303,$120,$130,$80,$250,$145,28.18%,True,16.40%,116.40%,YTD by Month,Variance from Plan,8/1/2012,"1,292",$146,Major Market,Central,$40,1,Leaves,Herbal Tea,Chamomile,$82,$291,Colorado,$64,Decaf,YoY % +/-
630,$100,$160,$140,$260,$123,43.85%,True,15.77%,115.77%,YTD by Month,Variance from Plan,8/1/2012,941,$178,Major Market,Central,$34,1,Leaves,Herbal Tea,Chamomile,$132,$301,Illinois,$46,Decaf,YoY % +/-
567,$10,$20,$20,$30,$16,21.95%,True,36.67%,136.67%,YTD by Month,Variance from Plan,8/1/2012,484,$25,Major Market,Central,$4,1,Leaves,Herbal Tea,Chamomile,$9,$41,Ohio,$16,Decaf,YoY % +/-
970,$30,$40,$0,$70,$37,-11.24%,True,27.14%,127.14%,YTD by Month,Variance from Plan,8/1/2012,513,$52,Major Market,Central,$33,1,Leaves,Herbal Tea,Lemon,($10),$89,Colorado,$62,Decaf,YoY % +/-
847,$40,$60,$40,$100,$52,32.50%,True,20.00%,120.00%,YTD by Month,Variance from Plan,8/1/2012,554,$68,Major Market,Central,$17,1,Leaves,Herbal Tea,Lemon,$39,$120,Illinois,$29,Decaf,YoY % +/-
330,$10,$30,$30,$40,$22,29.09%,True,37.50%,137.50%,YTD by Month,Variance from Plan,8/1/2012,865,$33,Major Market,Central,$6,1,Leaves,Herbal Tea,Lemon,$16,$55,Ohio,$17,Decaf,YoY % +/-
303,$30,$60,$30,$90,$46,18.52%,True,20.00%,120.00%,YTD by Month,Variance from Plan,8/1/2012,415,$62,Major Market,Central,$15,1,Leaves,Herbal Tea,Mint,$20,$108,Colorado,$42,Decaf,YoY % +/-
309,$110,$170,$140,$280,$132,44.27%,True,15.36%,115.36%,YTD by Month,Variance from Plan,8/1/2012,994,$191,Major Market,Central,$36,1,Leaves,Herbal Tea,Mint,$143,$323,Illinois,$48,Decaf,YoY % +/-
813,$20,$30,$20,$50,$30,26.09%,True,38.00%,138.00%,YTD by Month,Variance from Plan,8/1/2012,581,$39,Major Market,East,$9,1,Leaves,Herbal Tea,Chamomile,$18,$69,Florida,$21,Decaf,YoY % +/-
305,$40,$60,$30,$100,$63,14.29%,True,40.00%,140.00%,YTD by Month,Variance from Plan,8/1/2012,397,$77,Major Market,East,$23,1,Leaves,Herbal Tea,Lemon,$20,$140,Florida,$57,Decaf,YoY % +/-
339,$30,$50,$20,$80,$49,8.26%,True,36.25%,136.25%,YTD by Month,Variance from Plan,8/1/2012,414,$60,Major Market,East,$18,1,Leaves,Herbal Tea,Lemon,$9,$109,Massachusetts,$51,Decaf,YoY % +/-
646,$210,$290,$180,$500,$284,35.07%,True,30.60%,130.60%,YTD by Month,Variance from Plan,8/1/2012,"1,565",$369,Major Market,East,$107,1,Leaves,Herbal Tea,Lemon,$229,$653,New York,$140,Decaf,YoY % +/-
305,$70,$100,$70,$170,$103,30.97%,True,32.94%,132.94%,YTD by Month,Variance from Plan,8/1/2012,"1,073",$123,Major Market,East,$31,1,Leaves,Herbal Tea,Mint,$70,$226,Florida,$53,Decaf,YoY % +/-
718,$230,($140),($230),$90,$311,-245.16%,True,37.78%,137.78%,YTD by Month,Variance from Plan,8/1/2012,"3,422",($187),Major Market,East,$96,1,Leaves,Herbal Tea,Mint,($304),$124,New York,$117,Decaf,YoY % +/-
430,$40,$60,$30,$100,$46,17.59%,True,8.00%,108.00%,YTD by Month,Variance from Plan,8/1/2012,415,$62,Major Market,South,$15,1,Leaves,Herbal Tea,Chamomile,$19,$108,Texas,$43,Decaf,YoY % +/-
